ECG Amplitude,PPG Amplitude
0.9911192056075581,-0.28607028489892505
0.9868043404789723,-0.4509758661746421
0.9799274192552889,-0.44071393306084367
0.9723458772230807,-0.3796586707917406
0.9674976757081043,-0.3788572508301496
0.9698480537027747,-0.45202535091435997
0.9837638202212837,-0.3699715505285388
1.012077774929664,-0.43038271345637735
1.0547375002525015,-0.4013550900685776
1.108023631907429,-0.5286462992720983
1.16480413188071,-0.45901177327457504
1.2160184564486303,-0.3762990188992706
1.253056501829212,-0.49535367950693576
1.2701819441243258,-0.4868750022107529
1.2660112010391409,-0.36788453973176666
1.2434445599681254,-0.3049063287073791
1.2081684685575949,-0.3270248478337226
1.166516383522801,-0.325656478660318
1.1237033789050255,-0.5517607208145003
1.0830941035228812,-0.3166048227174393
1.04648847657461,-0.351456081702693
1.014886750855168,-0.36009699154748104
0.9890900121861065,-0.3210224349183531
0.9697519207611738,-0.3972559752924684
0.9569338345409764,-0.4638128410249031
0.9495943447927274,-0.3148862139309072
0.9455403957293814,-0.4106556937906192
0.9421129636384894,-0.4153232531625878
0.9374237368479397,-0.332624611050427
0.9315598343032195,-0.36738802197700265
0.9270598904941219,-0.4283179709200534
0.9282178378309949,-0.46857655986377367
0.9392958369562425,-0.384760961431083
0.9623096315072145,-0.30471854724046393
0.9953929347632821,-0.20316134745618158
1.032587629552681,-0.37438187394168027
1.0652609486114284,-0.4153785705956308
1.0846031023076275,-0.43740202252561877
1.08424789734992,-0.44787754072311736
1.0621277064127719,-0.31735121496383073
1.02106363290522,-0.34944041374764245
0.9680539389495516,-0.3851336664615977
0.9125966657062183,-0.31958645453398377
0.8646106635004218,-0.28703741081894674
0.8325447268549033,-0.5221754032697052
0.8220430553534711,-0.38118663053966023
0.8352150772507616,-0.3353741684055963
0.8704055664769442,-0.4085021567851466
0.9224380230684996,-0.26622326299426874
0.9834072281091116,-0.3990108908660439
1.044023763442179,-0.31800998378624495
1.0952804849923383,-0.4003576978617287
1.1300414167390973,-0.3094872931868004
1.1442236229637046,-0.36819101614971916
1.137432457687769,-0.30744485448646197
1.1129775376562336,-0.34907245042723184
1.0771613104932816,-0.40127739811168944
1.0378400668719734,-0.4489193455728712
1.0025812997250712,-0.27673426577667015
0.9770242201454212,-0.3563861863529348
0.9639945293548056,-0.354206917340275
0.9635520243856458,-0.21996696017556822
0.9737543961010078,-0.28381095048077076
0.9917081531955627,-0.36920148827453625
1.0144476969200162,-0.40673651839752395
1.0393156005188255,-0.40995192903235694
1.0638118836368151,-0.32361254747407303
1.0852212610304068,-0.35874154145079346
1.1004981086219343,-0.35081229665039143
1.1067546164204143,-0.23908146311901113
1.1023062587656045,-0.2415201873989617
1.087788146890568,-0.5520185555349422
1.0666539255048382,-0.3118905608464546
1.04459031577276,-0.4289774405935659
1.0279287248891502,-0.3019381400604891
1.0216881926706787,-0.3946646125507705
1.028109391738705,-0.368294680583442
1.0462769914209384,-0.35668777246767164
1.072820881722232,-0.23572979725357499
1.1031588511401327,-0.3175977025459203
1.132658896883711,-0.4221353300212244
1.1574138394084943,-0.27336883053591216
1.1746723034106978,-0.22982119197886447
1.183076531928542,-0.3796015128277837
1.1827437102633118,-0.4706159614591283
1.1751187482908527,-0.3354913912672233
1.162581991927322,-0.39357860181088994
1.1479436410147705,-0.25003796879337037
1.1340070843018912,-0.29692119300141673
1.1232796495994184,-0.2857881887146674
1.117777193071511,-0.38856785490670886
1.1188268073350034,-0.4104098694698385
1.1268342119094577,-0.32883858011114847
1.1411069982454234,-0.33076456622224504
1.15990293867567,-0.4086270560157606
1.1807769848252256,-0.4595337412798474
1.2010808777493565,-0.3439079025209061
1.2183602542104413,-0.4641857700647234
1.2305272247314243,-0.3124929065051983
1.2359070818328617,-0.21705326158673918
1.2333252526212486,-0.2219040637216365
1.2222921405218663,-0.25271342866370433
1.2032251411838633,-0.3395554267584706
1.1776070830114185,-0.339594474796653
1.1479793548634554,-0.36208729166427855
1.1176896594941814,-0.3085738550015777
1.0903822003695436,-0.2582958537680466
1.0693165220360608,-0.3085389963512101
1.0566872425769422,-0.2585061564456928
1.0531606363798531,-0.25989469038410473
1.0578167085915258,-0.2779082960073008
1.0685596796487193,-0.4221028071557703
1.0828550357526188,-0.3991270413081006
1.098462662684369,-0.4248744651316597
1.1137917108990212,-0.37963834030446597
1.1276761543995437,-0.2812768158020163
1.1387192884810442,-0.29913350875101913
1.144723072574787,-0.32332134296897647
1.142846590199064,-0.4094764568972977
1.1307902279416944,-0.4446000535121909
1.1085609470351416,-0.26773256428126274
1.079769252963464,-0.3581938493078256
1.0514872977747027,-0.32527862128098317
1.0324503691703906,-0.22834637665522994
1.0302803242521805,-0.23904658364365466
1.0489168587843123,-0.3318791140839771
1.0873367399073373,-0.29873810736148626
1.1400102694401135,-0.24682675355010203
1.198743221490822,-0.34921735372484186
1.2550209051470727,-0.27542427882446835
1.3019285565275147,-0.2886928820125525
1.3350877675579806,-0.25170880826646247
1.352592059130886,-0.25930575112985926
1.3543748279795433,-0.2312041182898679
1.3415764593582773,-0.18587505417436542
1.3162658017842963,-0.21384677917052672
1.2814942602423294,-0.24219642346178416
1.2413575411626625,-0.4704493461717412
1.2006873112465226,-0.18116812200145352
1.164224106738898,-0.3403472208631889
1.1354767377013881,-0.29188634136232156
1.1157250271600017,-0.2982669615285745
1.1036449473362129,-0.3172637933931547
1.0958235359854966,-0.23783875231391588
1.0880555236525196,-0.28493349151638353
1.0769266740934533,-0.2396886799846766
1.0610038339373664,-0.34363296271884686
1.041110769454101,-0.27343430936571433
1.0196186947340642,-0.16301519373721343
0.9991889408933197,-0.23406366724766367
0.9816827289919312,-0.27570375210793874
0.9678125828754992,-0.3080352753117026
0.9576197987242683,-0.2977740125617783
0.9513434883148022,-0.28850935314020665
0.9500348396453427,-0.29048229188114266
0.9554543840430436,-0.19641175754830242
0.9692108656505828,-0.32234503336939235
0.9915406590024595,-0.3391100833231965
1.0203935804403323,-0.2755268275843746
1.051409065202095,-0.1832129670125462
1.0789198524744275,-0.20907896939107748
1.0975760499266791,-0.21199613155298958
1.1038906052536444,-0.3212922518727311
1.0970967489816177,-0.16821717820989895
1.0790629712378006,-0.26263109521502875
1.0534385793241272,-0.30396828978975315
1.0245319344055785,-0.20182579428115233
0.9964986681592966,-0.1877260583339061
0.9731355560382335,-0.37677505120489835
0.9580686515976106,-0.27751539947457704
0.9547938882846257,-0.2200768030123546
0.9661604280530465,-0.2720159271388217
0.9933269892864212,-0.2005117344537068
1.0346146126168585,-0.19489480815154064
1.0848431288835243,-0.2890122246124739
1.135661763230589,-0.29360575786795307
1.1770781693204067,-0.18763361774199733
1.1999063264426164,-0.2898543649241445
1.1983724273430991,-0.2500596647927714
1.1719061291821362,-0.23863824228597125
1.1253853057330594,-0.37871105642142067
1.0677310937632651,-0.1300951695697528
1.0094361730238983,-0.17335667600736004
0.9599726146848171,-0.3438951401513441
0.9259269573193379,-0.3734594107729477
0.9102918279390757,-0.39957616035626997
0.9128476404319428,-0.3350675612284338
0.9312074428891959,-0.20349524137086425
0.9619893148229341,-0.19517531109466105
1.0016865962232722,-0.21869219337062218
1.047002817044999,-0.20874664754047506
1.0946483336132777,-0.24338017092263414
1.1408680556366948,-0.23101554053255532
1.1811770417616116,-0.28830381370097674
1.21070306575037,-0.33146196222006685
1.2251600932516133,-0.23171761081891898
1.2220995339231875,-0.2422565489140311
1.2019508978185045,-0.19267882191973232
1.1684397346512096,-0.25368493317490315
1.1281549379500642,-0.1642204792806309
1.0893163176472442,-0.3592822076118439
1.06012772578218,-0.2310802250266579
1.0473115304734415,-0.3136715949868043
1.0553082582010456,-0.34533654248693324
1.0862109123470314,-0.2750212753881437
1.1400796914348623,-0.3177264499061007
1.2151740986377586,-0.24620380889212867
1.3079083426644822,-0.2833936720310357
1.4127427253486786,-0.23730174364758042
1.5224471459662237,-0.21306632446358054
1.62904645890494,-0.2671243906870552
1.7253422615578091,-0.25178899103237307
1.806444462400884,-0.09357804187849153
1.870563472811018,-0.26800955773099033
1.9186094347752969,-0.1696066935828686
1.9527869972667533,-0.19827151219609274
1.974950473307303,-0.17341560283734903
1.985589722220032,-0.24786288332990053
1.9838740212244041,-0.2339946203620045
1.968544953068875,-0.3058217163414243
1.9390773170609217,-0.25204545528646977
1.896530193123588,-0.2644495858139791
1.8436995209553912,-0.18361447801070208
1.7844496918909494,-0.21128781479210496
1.7224676655357296,-0.24262002328804136
1.6600309590740778,-0.19421101529863383
1.5974258560670107,-0.18253347802332545
1.5332927318509542,-0.21939477050237535
1.4656802783940015,-0.17024454092264485
1.3933056584450667,-0.29308834847935117
1.316523996733637,-0.2427174922472227
1.2376803353115924,-0.2546749970940999
1.1607504327381788,-0.18855586932066165
1.0904332702867923,-0.2673254102403023
1.031058528859244,-0.15322324568711546
0.9857165741765902,-0.23258769767556525
0.9558809689588474,-0.22882715832121014
0.9415373623083823,-0.31414207987786547
0.94158062733838,-0.24150978496556913
0.954156955740624,-0.15147115027887836
0.9767859017716422,-0.32543018102186366
1.0063456578937995,-0.21309654375930856
1.0391035071221761,-0.22769550477409198
1.070888703943936,-0.1823916621337263
1.0974039183566173,-0.261002758309273
1.1146594985442877,-0.2702465731354042
1.119520705261372,-0.24107122139334852
1.1102926207277761,-0.3339392269865216
1.087183178209018,-0.15134854875599651
1.052475346440564,-0.18434166376406286
1.0102826171706947,-0.350415405145658
0.9658092961363228,-0.18756641481907357
0.9241576397058628,-0.2128027551962463
0.8889937131458941,-0.2681048562363053
0.8616699063042221,-0.3761397466329791
0.8413783625375529,-0.32663823972202183
0.8264042912543222,-0.24651041005363095
0.8158813117201972,-0.2194369401556422
0.811194084599052,-0.1344443321486707
0.8164844571853493,-0.11397748891591929
0.8381836261355056,-0.277888482253712
0.8836861904942065,-0.213895015710806
0.9592284358226477,-0.149624659222078
1.0671007721753596,-0.26749849613985427
1.2027502294979955,-0.2019847400973412
1.3528987411130509,-0.28289338697014244
1.4960206789498758,-0.3527295292962626
1.6060095282564486,-0.27869879283616494
1.6585604526429034,-0.19592608105002032
1.6381726052887635,-0.2918344106223485
1.5428810040818135,-0.22600974197338702
1.3848167583868507,-0.3344321025393413
1.1868436523019115,-0.26642218258295264
0.9770889302455319,-0.26440484443877416
0.7833218432836258,-0.27005399066997077
0.6284179158622927,-0.2512579600989876
0.5274007409474208,-0.19680002051488252
0.486080568997287,-0.195734027918156
0.5011235461569804,-0.17705379045165434
0.5614224190399757,-0.17139340408102616
0.650657619376497,-0.16408926571731844
0.7506699950505519,-0.22298310128770585
0.8448557459050178,-0.13357991287743562
0.9207031651230793,-0.24224667253621404
0.970994865942789,-0.38013427441178793
0.993801152152796,-0.28072900749068946
0.991760276655555,-0.201942968866296
0.9710637075777013,-0.30695019513890265
0.9402207988017657,-0.11458759216248683
0.9084857298571829,-0.16459745157294542
0.8839931647839413,-0.16202125545855015
0.8719837277934124,-0.21338789299011499
0.8737007396687101,-0.26756196003926813
0.8864365237125097,-0.14104696480481893
0.9048113137845655,-0.23305079933260983
0.9228496872631126,-0.165934266544902
0.9360501232203082,-0.28897986184823155
0.9426427579239132,-0.1250215489255762
0.9436142755587835,-0.18042257644414852
0.9416482618061871,-0.32399546716959443
0.9395938943384315,-0.30325639315665964
0.939223725748715,-0.13617391315467137
0.9408305906281313,-0.2956672992084957
0.9437355903164595,-0.3702234112864785
0.9472415309155401,-0.13676260548620053
0.9512987067571286,-0.3114781845997021
0.9563956770155774,-0.1215982964951678
0.9627975139859805,-0.2036185910055987
0.9697484722446332,-0.21588745236557294
0.9752742668554099,-0.201899949265949
0.9768211232943301,-0.2186244185202396
0.972482274478013,-0.20744177488986365
0.9622521517030708,-0.20263288990112333
0.9487025646478487,-0.23846576769994385
0.9366965385249402,-0.12038289529304462
0.932167275284562,-0.19885109884820792
0.9403866573465871,-0.10371420191705424
0.9643457219539034,-0.3486441151089883
1.003848608759338,-0.20220915950340054
1.055681577148555,-0.2595761181421579
1.1147450123459126,-0.09595838459126503
1.175561622420331,-0.18415907737894027
1.2334854522376673,-0.09942846361441189
1.2852731953485943,-0.1325716564482
1.3290911985074425,-0.30033274566908097
1.3642469372532897,-0.24055569556711773
1.3909383645198177,-0.16336176732236649
1.4101671489857672,-0.24268264674595183
1.4237389635676465,-0.21107406447051796
1.434125399285664,-0.19012551054822546
1.4440118836829936,-0.21053913316495815
1.4555623326935434,-0.15971918375154046
1.4696422777714897,-0.21711962354465875
1.4853630947218486,-0.19271755437703683
1.5003110168907667,-0.26504704012677677
1.511627630417602,-0.23051728973148128
1.517665755571413,-0.24467249778189457
1.5194683722992832,-0.2083158008159065
1.5212129771009328,-0.13918861145231534
1.5292044495153356,-0.20357011738949085
1.5497160222956075,-0.369070935645674
1.586535428123689,-0.24167933796804003
1.6392265859547988,-0.22638195395308064
1.7028566504393887,-0.16971385996591798
1.7693721643316052,-0.18817154212937298
1.830123249420996,-0.1663965904316387
1.8785271560371073,-0.20646735854643325
1.9118354754881355,-0.08602610037090845
1.931444220716382,-0.2454294720427043
1.941830972952403,-0.13097043398981512
1.9486945829519753,-0.1901524582783117
1.9571163959358597,-0.004728086028533536
1.970486701688138,-0.14182753487567576
1.9904702561792373,0.06562925162476188
2.017644297634459,-0.0869913947870532
2.0520988048723607,-0.02614473795450545
2.093474995417666,-0.11976918754253324
2.140448956622565,-0.0632454151409253
2.1901616629386993,-0.15332157942114566
2.2382140554484584,-0.07744455066093986
2.279490744854902,-0.061519400687827824
2.309513699733949,0.01477233341745266
2.3256828958440683,0.037469272950112056
2.327849817845463,0.21795617551075244
2.3180549717293806,0.1350001289196857
2.2996436370217044,0.07095114310580554
2.2761726982055976,0.11392167706582404
2.2505314759261195,0.19608726271750915
2.224566900178073,3.072110977165714
2.199271858565435,2.9337392012942476
2.175358866316227,3.063793256267083
2.153906853925374,2.9493222536328307
2.136754195818373,2.968664304111737
2.1263780731709816,2.9716622996184476
2.1251718716334653,2.969245035978384
2.1343322821744977,2.986106297101531
2.1528606343430523,3.062069014947058
2.177228232611013,2.996904162699458
2.2019539639501913,3.1247131298069237
2.2208649019161655,3.082774328436431
2.2284694605969433,3.172907219722741
2.2208865242519726,3.4034453922659944
2.196122265757875,3.3161768412631685
2.153911612582342,3.3576503024047315
2.0955138977610366,3.4327371529807063
2.023661305975403,3.5978989354998365
1.942539490902149,3.6633896616580452
1.857544384087646,3.689243096162348
1.7746644249737917,3.918218770083056
1.699533655026774,3.9727243521636164
1.6363816745963258,4.005704700216955
1.5872387544139155,4.3279542689841906
1.5517661929478355,4.548211870777004
1.5278841326206982,1.8681426196982893
1.5129859415747067,1.8761856296689599
1.505168110436104,1.7524893618735586
1.503846368570645,1.6885061602917635
1.5094467525038064,1.6889672339157553
1.5223339079838611,1.7604433033581464
1.5414952231145245,1.6826634824331586
1.5636027063403062,1.6125751941395432
1.5829173097996807,1.6520417399981697
1.59218813445723,1.599247365812806
1.5843697695644807,1.546672508407998
1.55468292399779,1.6095392865438065
1.5023064908288672,1.5560460213404639
1.430964450742187,1.5751079081127133
1.3480180995220759,1.3798824183775222
1.262311683500728,1.4636634695069903
1.181605870791758,1.5175660081590063
1.1106184050885564,1.4380719972722682
1.0503672816132479,1.5000274697397036
0.9988669327452055,1.3951241943465826
0.9526228311378109,1.7051100379007025
0.9081343657561762,1.7140541729811538
0.8628394977155256,1.8835225264566187
0.8153910117446777,1.9152745720185593
0.7654944614903747,2.0668253472367257
0.713608006158355,2.171770718968731
0.6607125836607224,2.0448907535528513
0.6082485284268155,1.8511881416779405
0.5582045522711635,1.662697309435379
0.5132150611541563,1.5298721843740541
0.47640988184970023,1.3101457996995785
0.45080039579890074,1.2125054812331983
0.43828649748193904,1.2186786317663545
0.4387703947161359,1.1103213002999364
0.44997841480142153,0.9688163725752342
0.46821854390556583,1.0270191665144406
0.4896912558090005,1.0349260910892562
0.5116117767787426,1.1064805679200544
0.5325683822940155,1.1038303575504356
0.5520823183521628,0.9854539928572493
0.5698400883061534,1.1076342555174141
0.5851995738447211,1.008558856993624
0.5972954133343779,0.9557021897338766
0.6056380922553779,1.0103865253567508
0.6108070088338515,0.7662057812686816
0.6147996236063953,0.9672403708492302
0.6207597303700969,0.9374552137711305
0.632061668749731,0.9084912336952289
0.651002139164705,0.9704731040027241
0.6775803573491102,0.8863012484384507
0.7089153619565096,0.8250964387260186
0.7396514298853609,0.6785323984958992
0.7632940205203159,0.7261543362479858
0.7740233202029615,0.8209493682409217
0.7683512530241534,0.7078497716203506
0.7460772193293532,0.8047984651685018
0.7102939289873827,0.6220163262531107
0.6665421030446597,0.7170936014976242
0.621447895269051,0.7862287998666418
0.5812565766101228,0.673936260007992
0.5506562671293679,0.7097311234588415
0.5321834010837015,0.7211101104591973
0.5262793810344859,0.6168942812655756
0.5317704522517344,0.7435474135699732
0.5463602413987607,0.7300189026460188
0.5668366279516874,0.5483946274519654
0.5890619936975431,0.5671399019527121
0.608152497827732,0.5636018675375912
0.6192448822778391,0.6410508499052076
0.6188522308846449,0.6404958239257827
0.6063011729212653,0.42660002837606037
0.5844929234604079,0.541615459393612
0.5594421426567697,0.5467835262514179
0.5386168552068666,0.4895073464897817
0.5286668130236719,0.5539102952512581
0.5333603294128421,0.5530375793027026
0.5524230814136913,0.5644437072267887
0.5816487782021131,0.5459319388154291
0.614239624502995,0.4695977936922955
0.6429082099744988,0.546977486517048
0.661987659499018,0.3874077508245067
0.6688099653057733,0.43596644837337684
0.663953306473128,0.42548103401710613
0.6505063532730966,0.3478169100365107
0.6329512357117368,0.3491341123588407
0.6162622861730954,0.32735937830521894
0.6053231411085807,0.43777003666155684
0.6042730819152236,0.42020420535353126
0.6154516253260369,0.45227870866483183
0.6381876081737567,0.29388534875511385
0.6681860347685444,0.3011171476681492
0.6981898833721369,0.33583817968508933
0.7199681019563993,0.4577553801511544
0.7269419417409957,0.434712323191389
0.7163510122729368,0.30432525992863413
0.6900141390873993,0.2884326649828923
0.6534100090279761,0.3313747890231428
0.6136119855935207,0.2587373453318618
0.5770598212972106,0.44040166892807614
0.5480233876479612,0.30580446720599513
0.528126613954917,0.26860823694190233
0.5168175887077702,0.24113676830652328
0.5123814830030916,0.25648230286587337
0.5129889187304608,0.26197854938350074
0.5173243736103893,0.326036398663103
0.5245715405356588,0.3103401857932049
0.5339097052834407,0.19479764824506948
0.5439959917481924,0.28548372611726497
0.5529252772229651,0.1786052647759643
0.5588257753701131,0.19256754685962435
0.5607921985161123,0.2724603999526878
0.5595976818250534,0.1899758344837327
0.5577116986384307,0.20398358482762863
0.5584852095205988,0.31002100977653674
0.5647475833812241,0.17362254237973257
0.5773627924910105,0.17869207124388461
0.5944194131189744,0.11656761305437957
0.6115489262362791,0.25673331374263736
0.6233716541662552,0.17481267454602986
0.6255172060312654,0.11018610148829751
0.6163782413759857,0.2052970102544435
0.59785675423893,0.2671542935333968
0.5747855308826617,0.23494861980541001
0.5532761225997377,0.08874793467173757
0.5386963977187871,0.23867709021798758
0.5340920555054973,-0.22144000444580567
0.5395875684182014,-0.19857365551326692
0.5527848622814735,-0.32948458625982924
0.5697264933984367,-0.24872254409626107
0.5858801766774462,-0.3454175623327688
0.59684946695193,-0.4163607852526598
0.5988673888664378,-0.29310795279370555
0.5893006840763169,-0.1776518139995474
0.5672870640371982,-0.29821985934356865
0.5343753087583063,-0.18504399791961787
0.4948609834463428,-0.2798954650644146
0.4555186822668278,-0.22391601033597858
0.4245478128311506,-0.2798406030930523
0.40971350086528946,-0.333481395209326
0.41597926336214874,-0.23856649645662878
0.44339405234482976,-0.30207093875976604
0.4862581881070577,-0.25243926625294244
0.5342478918729063,-0.2949842327692472
0.5753022813301368,-0.14575495848713402
0.5992204958788945,-0.3335175125293922
0.6005908620154656,-0.19945931707009307
0.5799989792795129,-0.20859155741237417
0.5432320653229463,-0.2762449589806003
0.499032918402493,-0.1274992759477606
0.4564359273100541,-0.3831772286864218
0.42263217972676426,-0.2484122949738352
0.4018378874040186,-0.3320023928160806
0.3951434434234524,-0.3685019030387516
0.4010263554369512,-0.23581718805999088
0.4161346454528698,-0.1713144129658124
0.43602123437063933,-0.1709347028665591
0.455692965091513,-0.2848933653085025
0.4700798857841987,-0.28312833471138926
0.474677299861076,-0.14892019091201053
0.466497758295497,-0.26878777256100284
0.4451468056224914,-0.24531520253327857
0.4135683254055039,-0.2481709997407008
0.377982820082283,-0.3668320889870232
0.34674876883152994,-0.32486597998182604
0.3282373208816648,-0.2088650650347214
0.3282695590574656,-0.35216857441156424
0.34804361785461024,-0.22937157813468875
0.38346628600431976,-0.38345413309609155
0.4262848733480149,-0.3583119395726455
0.46665611388275585,-0.2692376639183213
0.49619759383650197,-0.2633448869326372
0.5103954339422774,-0.33195340797916606
0.5095332746080662,-0.30464676621081066
0.4979380929431714,-0.3987935016137168
0.4820232464734252,-0.165326735353152
0.4680158319054959,-0.20268105631890354
0.46022930509552096,-0.31929067550530865
0.46037617432044675,-0.21894246768709288
0.46790519923000473,-0.24679336474395136
0.4808950558312901,-0.3198093510800054
0.4968683485141496,-0.23832470925314195
0.5131549738130143,-0.24605834015448075
0.5269556075800951,-0.2585777127707183
0.5355515965199623,-0.3127838655780719
0.5368853607128735,-0.20611317059466963
0.5302675545248987,-0.24098240982846264
0.5167453723584032,-0.30786349247846084
0.49884172167238494,-0.20715028358555282
0.4797397684501573,-0.27181281629282694
0.462294414402603,-0.2305326583800201
0.44833753953279,-0.3044529680678871
0.4385427423826539,-0.3246508267228396
0.43276787311361786,-0.3208437412142704
0.43057464040570814,-0.1693783022370062
0.4316378160695489,-0.28287766896192323
0.43586980985617807,-0.30592692568084895
0.44321051408113854,-0.26985377715436853
0.45320829718410527,-0.2758991262920624
0.4646937185714881,-0.30020027545416655
0.4758473151273348,-0.42250137192211473
0.4847409520968208,-0.22603384643031912
0.49015816379539545,-0.4577994118482637
0.4923430887574979,-0.3553316720280157
0.49330758890531323,-0.17691359144804508
0.496408656696362,-0.28733972600798974
0.5051254200787989,-0.3102276117661522
0.5213387982538836,-0.4382604098714573
0.5438191671069131,-0.43167150573206253
0.5677789453888905,-0.2981785288392827
0.5860046074278578,-0.3483609230610545
0.5912984099841025,-0.3274402187469622
0.579174703697481,-0.35784642830037805
0.5495359110063283,-0.35073854438464763
0.5066017864724319,-0.3842981983880653
0.45730029412856377,-0.36111346749520357
0.40903232179193927,-0.39463814258640156
0.367850444310312,-0.2344128771252096
0.3376975065501099,-0.2771465592322497
0.32071484811336004,-0.2972427324234665
0.318098730779263,-0.3700697636450256
0.3308227366509747,-0.3008677096588611
0.35979089431308053,-0.2544585094313686
0.4054268921070777,-0.3585487334911233
0.46702685584926174,-0.21620447611534332
0.5422473611574035,-0.35927647046203776
0.6269746716165842,-0.34817153645660487
0.7156947153265794,-0.43215693233886754
0.8023636408460472,-0.1669599182038258
